,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,fname,nAgets,blah,fit1,fit2,ll,short_fname,lab,cluster
152093,0.8199906981220726,0.004155733682525815,-2.220975472846664,0.613322297391018,0.0022720243402146803,-0.9757460387000393,-5.3623787112928865,1.09789048765422,0.014659413024679577,69.52165652515461,12.703115315825634,7.195708637692048,33.65268953844296,10.241727509802734,2.978484175800331,1.2068302984426889,-0.6931042956835204,-0.18248033515018713,0.011218623325171638,0.6700253561532054,0.2509639042791223,-0.8062116913627246,-0.914554845742515,0.06056945718342782,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt_final_timepoint_samp.txt93,200,93,31,0,-120377.2795043051,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt,3.0,0.0
152094,0.8423312916258534,0.014946955666133565,-2.1447770245652813,0.4725962187737206,0.003866563114178349,-1.1429038891699193,-5.577413335457263,1.1509440114683143,0.005711397220507701,68.96529964577661,12.532457744827942,6.554391082320132,33.15411653369464,10.021621124865314,2.740135156950567,1.0952242104618772,-0.6759847703397813,-0.16784205015896309,0.009366554677483496,0.6525283595689564,0.2732216838724539,-0.8502827831232809,-0.7595425368094253,0.09586684459460039,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt_final_timepoint_samp.txt94,200,94,29,0,-120796.83601047508,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt,3.0,0.0
152095,0.8487563428039683,0.0009289485093132823,-2.232899223366262,0.6203550670893341,0.012714695895596083,-1.0692873459375583,-5.461435087382725,1.0853734996037379,0.0006210878868487578,64.07276717264101,11.933002281295487,7.4908571610038095,31.878789498453358,9.74162632031742,3.0016611453146638,1.2914626776980715,-0.7071137423849545,-0.1733304087404075,0.010436403838332291,0.6663595546627503,0.26103934588288696,-0.8078598488975807,-0.9278876610707595,0.043244323077333904,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt_final_timepoint_samp.txt95,200,95,30,0,-119070.5683742344,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt,3.0,0.0
152096,0.8078628353832803,0.02729343903112674,-2.2143005802285733,0.6117582484626195,0.005685504832613269,-1.0715729312458384,-5.46068250637615,1.363492427309363,0.011449847746064239,66.50394821588858,11.904803123728252,6.854860712533586,31.999680505822646,10.044458176977866,2.6901426750933686,1.3426224504249666,-0.8902710619170751,-0.19830330101723065,0.004144620364179716,0.7068350539351882,0.1792650409107416,-0.8109434218783553,-0.9087474261658002,0.05436633111080243,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt_final_timepoint_samp.txt96,200,96,28,0,-122819.34600406956,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt,3.0,0.0
152097,0.8362147177877617,0.006432914566515569,-2.226632197258272,0.5753765372007522,0.008194748056048886,-1.1588401288097099,-5.446923573277985,1.0701495677171056,0.0004587171194748111,62.02430496726061,11.366625382155057,7.22576891932769,30.465917532865184,9.27092934934127,2.9091520822497827,1.1999883347006401,-0.663991433032782,-0.178692014741184,0.011667052276815372,0.6809852427634042,0.2752362396783431,-0.81310362110444,-0.8597191580690652,0.049708939023248515,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt_final_timepoint_samp.txt97,200,97,30,0,-119468.82050268128,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt,3.0,0.0
152098,0.8184469002273479,0.008593507888700103,-2.302337486689086,0.4779361927347905,0.014044342509704596,-1.0850703513210957,-5.551369289011118,1.1011097745489895,0.004801408909348709,62.08502480012451,12.971866328184019,7.453407336325027,29.978841422310875,10.2123307546207,3.0602857798954934,1.1060756461154746,-0.6837553311401626,-0.18859394182653544,0.008333866799375988,0.6563142899657113,0.26108616424161807,-0.8091009989342258,-0.8054232081531184,0.04685756791319558,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt_final_timepoint_samp.txt98,200,98,37,0,-118670.6448276706,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt,3.0,0.0
152099,0.8331723999560465,-0.004700712468549809,-2.2191170480471794,0.5215787085469269,0.0012880694436536249,-1.0795871960692567,-5.5046815216703955,1.1242338159262166,0.002631954951550465,64.62902377177693,12.616208712349904,6.717615209848768,30.913827612893716,10.130169168724978,2.742496653242577,1.1661292535793453,-0.6582354631009113,-0.1672502399119781,0.015944289674733266,0.6685348960183124,0.2581498419752264,-0.8342404031096631,-0.8302039167942358,0.06838574512930903,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt_final_timepoint_samp.txt99,200,99,28,0,-120804.30168962064,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.1_technicalreplicate_restart1.txt,3.0,0.0
154010,0.8617985691535383,-0.0034964389353263313,-2.08458000800154,0.5857462813837595,0.0008147012957768454,-1.0731783778748187,-5.461510820566325,1.156972934116778,0.002922119567100188,65.42217390675931,11.858763352956881,6.847714425069849,32.64717288689135,9.492166447729815,2.8247096576261725,1.1564201600010042,-0.6991715587003252,-0.16012739513120897,0.015726117798969583,0.6591969850896644,0.23942188375107795,-0.8223346814824896,-0.8616403394748534,0.09495287468293942,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt10,200,10,28,0,-121298.87592655155,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154011,0.8369855562789129,-0.015432241814644488,-2.193016656270724,0.533371387974215,0.006366712306242762,-1.1336634740161018,-5.490377523388526,1.1667067473379253,0.00186476507356362,65.2353570207347,12.401173213832921,7.192945489848867,31.64024499122066,10.156414064804947,2.8319586981672695,1.1805706649358518,-0.7163200647347283,-0.17030139412239703,0.019351427469484112,0.7124875955925124,0.2325370866905801,-0.815384772102036,-0.8261097645371148,0.04459360593671926,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt11,200,11,28,0,-120047.71035445757,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154012,0.8900486546436156,0.003040709386740229,-2.0866637745359258,0.5618291436578566,0.016090029104448015,-1.042155137924142,-5.588734747251894,1.0986736025933874,0.005359279953314729,66.2783758631168,12.229470000628467,7.456339019314898,33.87878163312435,9.78465389028437,3.0757720639096484,1.1493080473971176,-0.6746279823966727,-0.16099308425796865,0.007876809304628536,0.6551056576972226,0.23534460350155337,-0.8251315793735349,-0.854905250789254,0.07969777983641385,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt12,200,12,32,0,-119128.27535527149,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154013,0.8073415620528326,-0.015723328453276616,-2.2321334713551853,0.49926439647353105,0.007900274765413095,-1.194605162297153,-5.43614480849264,1.1685204718589377,0.00036665910893511275,69.07666861724354,11.771645885549123,7.340190679669332,32.065652664524684,9.658599071767417,2.9213635256908135,1.2108941173186782,-0.7290941552735671,-0.16584929705119703,0.01847448045315215,0.6982904129735371,0.20678749400656643,-0.827172510133874,-0.8192728453974827,0.07209542351655521,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt13,200,13,28,0,-121773.21225175585,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154014,0.8492340569724941,0.02267683073755501,-2.117793493511946,0.5728602814516232,0.01804637314219188,-1.1041324781328694,-5.4795929408347,1.1731370195611959,0.0017654495287308114,66.33292119330379,11.90172709025079,6.957277612105176,32.65383294199957,9.735654485938518,2.7989364503391614,1.214587969738314,-0.7365814389130672,-0.17711107448064828,0.006971489485184487,0.6755559830347676,0.2519574447420228,-0.8343754071676112,-0.8732499039119953,0.06999367734089357,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt14,200,14,28,0,-120481.35658755952,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154015,0.8483082264893644,-0.02567399710332939,-2.2284352842477713,0.4749557803121892,0.007899166564867211,-1.1191901099825403,-5.594486606895015,1.227662457470774,0.0160129473705519,61.522003467829606,12.366690331606499,6.886103420721848,29.91493038731535,9.90604556058113,2.787472951107444,1.1144497791384322,-0.7270990248724205,-0.1547252869765267,0.022640532429727498,0.6556238305285426,0.24113515025446852,-0.8232161544455013,-0.7890424115659416,0.04555475341876271,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt15,200,15,30,0,-120943.96738977057,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154016,0.8428603007359381,-0.006009462699700131,-2.210131065222112,0.5739057776445157,0.004640623652876465,-1.066508570862111,-5.308706554448234,1.0018731487086836,0.001070234006545738,68.14210785306213,12.162916209126799,7.604399675983281,33.04095132034983,9.658667241623176,3.150945648257726,1.158629553917232,-0.6297115381151714,-0.14879406874380002,0.01687608133957485,0.6394023936295882,0.26205892688100274,-0.8289568852576825,-0.8635679176022717,0.0643065307017559,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt16,200,16,26,0,-118521.63785928772,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154017,0.8228032673763073,-0.02155155791425238,-2.2077497982712595,0.5120263718322631,0.004638220515965448,-1.0819101519890417,-5.576817520394955,1.2619337020541344,0.0012287763905762343,62.74148495358728,12.776199659053411,6.417192128289681,29.669006185438047,10.443583721495024,2.584222659010713,1.0859316220903543,-0.7473010091693403,-0.173513001836228,0.02214154102503449,0.6834762721465872,0.2535476308721774,-0.825330804843819,-0.7649015788386714,0.07029074000420513,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt17,200,17,29,0,-122870.17784831225,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154018,0.8377714417988663,-0.010569824033489945,-2.235511292694238,0.5360794759431506,0.010225425336011241,-1.1069259816877217,-5.366246138434847,1.0805776644856848,0.009385233517500195,66.4923944362782,11.491984262112167,7.460713011200189,32.247141617688584,9.291491238798175,2.8787848628805235,1.1583504899081052,-0.653381339834584,-0.1661934548727139,0.013921219906591098,0.693239819880053,0.24095190210787495,-0.8151848673597497,-0.8542581213092872,0.0036675806923121557,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt18,200,18,27,0,-119971.24341047708,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154019,0.8267292477178657,-0.006359178521050921,-2.1994284432103077,0.5456397145813627,0.016286501656825415,-1.0965304270642442,-5.451951094894253,1.1709804391916352,0.0015569698143129574,65.8752878406254,12.020578498393022,6.751289097266972,31.658985618424957,9.849634778061326,2.7208734354140405,1.1665061990335703,-0.7118776416973017,-0.17822490456791915,0.018458700071679476,0.686430543215425,0.24395467601810775,-0.8192448487464588,-0.8309630502116929,0.06616939820270032,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt19,200,19,29,0,-121153.08431764672,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154020,0.7988877225954973,0.02811809754028778,-2.2450214682945133,0.5489939369721124,0.0004341139158482686,-1.146750049781833,-5.545520373558646,1.3631340869003774,0.00041893528813102213,60.74196823212017,11.644605852620037,6.598865697559817,28.51119150575802,9.72283839017126,2.5803605566801555,1.2730065116746037,-0.8445224811728679,-0.1992504750205689,0.0032210747299455823,0.705088018207716,0.19726759994650556,-0.8292296038625733,-0.8463905904222739,0.059967331652893245,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt20,200,20,28,0,-122581.20858999416,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154021,0.7892202685252794,-0.018642082772992844,-2.2853979544719754,0.4628241195302015,0.00413291919245804,-1.2001743370100817,-5.513846732971382,1.2448384743199512,0.00021443999716393766,61.52404538349797,11.987599786761235,6.783950884294778,28.184133037958965,9.752490751447143,2.6491309083752355,1.1267972691307597,-0.7392577130415173,-0.18404613985297275,0.019609472175183287,0.6929667993996598,0.2384560311939728,-0.81814592250861,-0.7591138637216142,0.045164508808624736,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt21,200,21,29,0,-122253.90058085287,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154022,0.8278122322816578,0.001771046599366826,-2.204509272578853,0.5115577245877659,0.014209034698954518,-1.0372614494227843,-5.483270331369625,1.1570145199712725,0.011209757180640953,66.32293483137306,12.746007441483396,7.080304430953116,31.952713238545133,9.944482975143133,2.8861620372535235,1.1050669769021553,-0.695312366894378,-0.17867409978205245,0.012364206853895374,0.6563025557988489,0.23797984366426436,-0.8197713069087342,-0.8478596888021341,0.051189420514971176,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt22,200,22,32,0,-119572.38438262948,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154023,0.8282243074136633,-0.043728562410688565,-2.2752013381825695,0.48094794765991045,0.009811273605154932,-1.063087154996432,-5.605256663271582,1.1967235432457553,0.0031143769112629612,65.92183237154455,13.650010017190297,6.805460761684572,31.031877825415147,11.159288685356419,2.8227167744994253,1.138086229137712,-0.7314596388708409,-0.15639340958641462,0.030688231509738737,0.7049002331204031,0.24680274190845072,-0.8256740037254556,-0.7928385196674931,0.08019498270387987,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt23,200,23,30,0,-120764.5082784103,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154024,0.8564357553197071,-0.015098146853423347,-2.145193357873667,0.4884814033202885,0.0011170138316349207,-1.1296078432900658,-5.520525759172806,1.1056458709928554,0.004980574144488717,67.36905339420238,12.004770975626194,7.423432995646577,33.01231591570764,9.591884232772882,3.095432409390043,1.0803817157535522,-0.6703166097344566,-0.15106289844527215,0.0208666509801921,0.678717965180411,0.2286817363133078,-0.8315979130664353,-0.7765170731807796,0.08567386315411055,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt24,200,24,26,0,-118755.01616882012,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154025,0.8578482823983166,-0.007056053081266757,-2.216645104189556,0.5787201222628648,0.006018592381595486,-1.0861958738523452,-5.431499090114918,1.0310336636289565,0.0006463901226754251,66.39637114570831,11.052411740911273,7.510320422906604,33.224866169366564,8.951431161649449,3.0218076488234664,1.1756287260613483,-0.6341875103647758,-0.16748975481997022,0.016006001060394445,0.6877911671389418,0.2411145961849107,-0.8094359009427348,-0.8753037010840932,0.04133471498564181,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt25,200,25,29,0,-117944.83226005398,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154026,0.8538813762371938,-0.004365264206526637,-2.1145921601689506,0.5390433806149465,0.012590031198855487,-1.0565391198270593,-5.602648104233332,1.3721552106079342,0.0031950572925006195,61.06302081940656,12.433464478555589,7.216450150427218,30.053734700891784,10.271102066082245,2.7400664871048215,1.1809660428502375,-0.8239658390155188,-0.1672744104753328,0.016585064490749733,0.6492469718957027,0.1886460899236897,-0.8273043398456756,-0.8041172893642814,0.0174658066699901,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt26,200,26,26,0,-120112.10872783704,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154027,0.8411419725656962,0.014110095281493207,-2.237904024422661,0.5637530195482279,0.012100025193007659,-1.0443806759267427,-5.430989423148394,1.1069458813819417,0.0040467380408761855,64.72190204217345,12.507050090179202,7.344856613780139,32.101901885534566,10.230673869250861,2.9307576288476396,1.207285854552964,-0.6823910148723944,-0.1828212739352652,0.0049758016213347425,0.690285976210247,0.2311888386811303,-0.8068677758307395,-0.8728105375034552,0.03507777778692661,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt27,200,27,30,0,-119412.4568542403,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154028,0.7899962172620061,-0.010532858200513688,-2.4311875461017,0.5130119074900724,0.0023745724516150285,-1.1670970965937097,-5.469521155149676,1.211913702590812,0.0042504324904821195,59.25622296146363,12.426226381418456,6.433420190558397,27.501417419454445,10.273395868215832,2.493505427343634,1.1834637299606343,-0.7053614182963059,-0.19029407045670588,0.016303743086071312,0.7059418182074997,0.2569861432935788,-0.8100426523292541,-0.7995013735167171,0.006012592207315884,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt28,200,28,28,0,-121242.1187542584,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154029,0.8713930631072601,0.007379016101461832,-2.0978919907470965,0.5503657019276703,0.022885698220722825,-1.0534260120946584,-5.560155592386451,1.149904367110688,0.003594167710274668,68.5885451732722,12.346296433729748,7.062100706173127,34.3253020437283,9.842021526009232,2.884610942851106,1.176603849797872,-0.7013439127966806,-0.15783076813655927,0.006850084617791838,0.6504660610266353,0.2486625408045295,-0.8330533622300172,-0.8757843096653961,0.07678877051374794,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt29,200,29,29,0,-119832.9682050521,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154030,0.8637060390418525,0.009846582842285172,-2.0713320392405654,0.557644202088081,0.0030981697544953633,-1.1188809971767828,-5.475234127795832,1.0860839097707873,0.004271913041522239,69.33205744113533,12.352824661205918,7.579695083522116,34.73150461774066,10.14642311198611,3.0958488196055978,1.2253467670317306,-0.6792787593550503,-0.16599155383987874,0.005919240277768833,0.6731923372340446,0.2296902279560055,-0.82198973684532,-0.8366665352272717,0.08532721028408603,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt30,200,30,30,0,-119460.54366753215,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154031,0.8383288014803334,0.009660932085958834,-2.187272338981178,0.5794578289620503,0.008586365572937092,-1.0294740091594294,-5.683059393633866,1.3141342312724875,0.0003167354778417774,60.37731871892485,12.63877524155282,6.896921180299181,29.585932656602257,10.300437952459108,2.7428391989390866,1.1782050054146636,-0.7972276074673603,-0.18722895832527048,0.009884252267383225,0.6916549126965436,0.20975407324781195,-0.820195823073607,-0.8742894034214894,0.06361399111053398,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt31,200,31,32,0,-121732.714846085,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154032,0.8440093163244662,-0.012073294602011064,-2.1241764210053065,0.5196703102225375,0.003449143896724529,-1.2024791372822783,-5.359872287834402,0.9955882436884733,0.001048620475798425,65.53628999712738,12.335033233880164,7.2024348779004015,31.80610276688062,10.227331543313003,2.9481161575091193,1.1747280074032915,-0.6060346563329017,-0.15886632198916995,0.016055364212211674,0.7642679116885531,0.27690889790909384,-0.8255772497623933,-0.8161382215412659,0.08659597589642883,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt32,200,32,27,0,-120760.77641461336,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154033,0.8510706551247275,0.01917750387265128,-2.141196296941861,0.5302886832620294,0.008240546251844066,-1.0623881372001067,-5.557838825362493,1.186602010430796,0.003787607825963944,64.00299076577784,12.547669611991562,7.157429852478693,31.86649823357981,10.022298194552544,2.9164694356471563,1.184126197605077,-0.7510190040022213,-0.18396648829970189,0.0045036430510029726,0.6837456602511417,0.2410875823037432,-0.8183858417421604,-0.8747154003612387,0.07537607925142595,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt33,200,33,35,0,-120755.6004341504,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154034,0.8362072836515321,0.028951117668257618,-2.207750281202581,0.5387939731595514,0.021702329221312634,-1.042623900634752,-5.41617794916539,1.0354813181256834,0.0032409317689093037,67.20372731493728,13.056695642806483,7.368543988600929,33.04571451519797,10.37886266832939,2.9818329972843363,1.1290707479683975,-0.6332981634630678,-0.18528774285685848,0.0014661066974214626,0.6930430122934134,0.2566278089660331,-0.8207799921207776,-0.8696054724532836,0.04573461935714569,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt34,200,34,30,0,-118993.50874874007,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154035,0.8646335826479948,0.008560764179936998,-2.136082254107613,0.5704566207604304,2.006638812513447e-05,-1.0558998748457966,-5.454634414938824,1.1108942289475827,0.009583934384092701,68.74952953789813,12.797308071347912,7.747109834120796,34.4385789547552,10.433143963116136,2.9823942009670197,1.1692555421931807,-0.6679527475323132,-0.16315990230940597,0.002417470993071151,0.7249784922416072,0.20624323422727633,-0.8197298403395414,-0.8685266053097399,0.017346856887247675,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt35,200,35,27,0,-120154.901277875,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154036,0.8202088561197581,-0.0068636000298950145,-2.2592017010761567,0.5229351155008537,0.0020066117663414588,-1.0882783015043305,-5.510821062400773,1.209624665818835,0.0013719067198961783,61.461858617218034,12.425674744563223,7.26825184759848,29.345091385563887,10.141221234738925,2.7833790095444795,1.1664341566286025,-0.7233424127541579,-0.17667473634325837,0.017108093044844265,0.672397411847981,0.24209220115017782,-0.8177293173632986,-0.814754838668202,0.0011910413372264173,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt36,200,36,28,0,-119232.11277782348,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154037,0.7910376270191446,-0.0121585890268827,-2.3228871144104826,0.5858762953269548,0.007230803912152999,-1.051015804697023,-5.348090227339811,1.1826399334579434,0.012641982864918626,66.18980858160837,12.058921104940483,6.541760253747999,30.744704542849774,9.86408789623255,2.692427332688777,1.2028907400076283,-0.727822403708192,-0.1805384677485702,0.021170752077125016,0.6931472120950603,0.25606520627448376,-0.8117017524760517,-0.8758149608001715,0.056190794752303624,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt37,200,37,29,0,-121100.75539425253,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154038,0.8395353123936355,-0.009581937709873513,-2.2503871983692365,0.5572877770925282,0.006908751198439929,-1.1531074728638082,-5.516640118355119,1.0828014512618296,0.009173640474816067,62.85210011256354,11.441494984462947,6.920299245052515,30.678038325754656,9.347688104290206,2.8733226222347388,1.2720984187460882,-0.6861972745996826,-0.17729298018132084,0.014983512244463155,0.697394133065332,0.28200412416778353,-0.8130605478339004,-0.8926001653126322,0.07418058927798955,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt38,200,38,37,0,-119993.34187860107,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154039,0.8000618821353808,0.001282552954652686,-2.265222855261912,0.5847316504640102,0.015573788581785621,-1.1082780540080464,-5.379183780025478,1.171453068969599,0.007394823759897262,61.62368571910094,10.992371688209948,6.811865785510618,28.858786602443796,9.059206590467298,2.801063275107407,1.2158805672251778,-0.7137098615383974,-0.1775324850955261,0.011194624559147152,0.6824366924908429,0.2524075139730241,-0.8210782655327892,-0.8692746629695669,0.05665236951314932,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt39,200,39,29,0,-118243.09652209457,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154040,0.8237876646926915,0.012342723502186518,-2.2421285226919583,0.5441987525782649,0.0004981499282569551,-1.0369368656963978,-5.432873396446355,1.1383001933912276,0.011466520195583202,63.004071563348234,12.840999998730068,6.447586362930558,30.71233675461516,10.117868344329775,2.729570454130164,1.1083795080883316,-0.686578340308919,-0.17700812788370485,0.011884147982147085,0.6459446630615426,0.2804812856813704,-0.8163437246493322,-0.8393280566587865,0.07860445325254095,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt40,200,40,29,0,-121334.94803919423,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
154041,0.8383617360239968,0.013868414575591188,-2.1440490842907236,0.49736989328252507,0.002691203490332826,-1.0751153241967608,-5.5984869871126275,1.1642760856989633,0.00034530276151725986,63.22792595879123,12.424278725516572,6.74007238349572,30.812120230609708,10.029306459445955,2.876490777117988,1.1440478666054392,-0.7117712757081348,-0.1881267302552842,0.00770593651561824,0.678645347910042,0.2565892475634537,-0.8272447432350033,-0.8067119972763582,0.11742661767406598,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt_final_timepoint_samp.txt41,200,41,37,0,-119830.19258124012,samples_run200_AGETs.422_randomnumber.20000_it.96_walkers.2_technicalreplicate_restart1.txt,3.0,0.0
